"T_in","k","sharpe_oos","turnover_median","weight_instability_L1_median","weight_instability_L2_median","selection_instability_mean","nnz_mismatch_count","span_pca_median"
240,35,1.13796732101214,197.036301813062,25.8097555007669,5.44225239418234,0.114760577342537,0,0.988593009249415
240,36,1.13850368952327,206.75720778501,27.2762302264235,5.72351576802875,0.113391615498,0,0.98832487720256
240,37,1.13905610368245,215.112902923602,27.5635266392355,5.83632142562994,0.114145894849156,0,0.98790669799974
240,38,1.1384101712007,220.160019037327,30.5614880257226,6.3560336259072,0.113355677001842,0,0.98844666154061
240,39,1.13553167954492,229.85144541078,31.4752261372995,6.48289468210772,0.108648376878678,0,0.988461303716469
240,40,1.13586025386861,239.33891574779,32.4597828761676,6.63005352238426,0.109550465963725,0,0.988991948225154
240,41,1.13253897906996,248.570439744269,33.3646657947448,6.61635229371903,0.113205067829613,0,0.989402612086905
240,42,1.13082828427538,254.053807254576,34.347288514871,6.75518423529143,0.112664105717291,0,0.989851271841608
240,43,1.12830814555832,261.247491984625,35.8950701821936,6.93321601152701,0.112852515146828,0,0.989745722254472
240,44,1.12678504277689,270.394724778339,37.4053103444571,7.23566652568735,0.11433638224976,0,0.990138746028161
240,45,1.12697300657534,278.511242966338,39.144985440281,7.42580236515702,0.113196345565682,0,0.989789496987058
240,46,1.12537399996185,287.306076487905,39.8002626230803,7.64121683453802,0.112310369900456,0,0.989886571204064
240,47,1.12426277432786,299.551144173188,40.7224191494668,7.59252265356478,0.11037187039613,0,0.990254018576691
240,48,1.12295834123429,311.347948928721,41.9591648136731,7.76333103939877,0.109571373990202,0,0.990631440542793
240,49,1.12152734157765,318.746205876349,42.6024613361862,7.77028052043967,0.10791673764777,0,0.990214326444619
240,50,1.12181312504048,328.994045194996,44.3268771491048,8.01146490576536,0.105938943101964,0,0.990076446366575
240,51,1.11985573113898,346.79093972201,45.997771618308,8.38295203174058,0.105276172122824,0,0.990074224899154
240,52,1.11922933424471,360.281597580695,47.3287630990346,8.34369952711321,0.105619608357026,0,0.990239121156782
240,53,1.11815522831827,380.967871304079,47.9262306679035,8.40410481839134,0.107045351734016,0,0.99055493107181
240,54,1.11538876363579,388.747977013663,50.4718907054996,8.84058691965027,0.105288646453732,0,0.990785999972874
240,55,1.11571932718676,398.980626464218,52.8397653012642,9.0129632831034,0.103222526855905,0,0.990689109122792
240,56,1.11043989594053,409.812760246531,54.2789164048728,9.15165531821674,0.103657478079474,0,0.990707996002449
240,57,1.1102487374983,428.498950149984,56.0738079778927,9.51371079386396,0.102237576215018,0,0.990976088339927
240,58,1.1087835747372,440.673712174755,58.8195904177202,9.87059352592017,0.100709528750554,0,0.991338720950777
240,59,1.10617739670946,453.812549046957,58.4910460686922,9.80946886046789,0.0998574536386378,0,0.990918752708238
240,60,1.10227704474085,470.281640088896,61.4063484690758,9.97339590616865,0.100009152992624,0,0.99113469148556
240,61,1.09679107127981,484.193452512564,64.8788689937486,10.4624980955003,0.100774913301736,0,0.991558446735533
240,62,1.09462551079543,500.749475192664,65.5560145098066,10.4659017561827,0.101098339979561,0,0.991402553866858
240,63,1.09194661582082,513.485254747629,67.1949093980871,10.9623383964304,0.100593040257254,0,0.991881652115874
240,64,1.08925328963475,526.518544575159,70.1696481689184,11.0005750493618,0.0999528472488211,0,0.992286859114864
240,65,1.0852703943511,545.705524654933,73.4166132572623,11.5137081998801,0.0981410984902065,0,0.992531081099628
240,66,1.08381216578813,555.640327330502,76.7471153348277,11.9137841396109,0.0989337198849812,0,0.992627588541306
240,67,1.08020739980388,571.452769667865,76.493994545736,11.8779810375205,0.0993005972335111,0,0.992895189523362
240,68,1.07672286686027,588.034520030874,80.0014620258402,12.35471224977,0.100492518593834,0,0.993652511770191
240,69,1.07352918940824,603.49439266221,83.5869415915033,12.7394680012913,0.0995566042007479,0,0.993930223008052
240,70,1.07178321778388,623.990728614444,86.4946327612827,13.1985674935702,0.097560067937024,0,0.994157417571491
240,71,1.06809678758095,645.018600960705,87.3326332937393,13.2704235340697,0.0995683709795504,0,0.994748292290648
240,72,1.0649590399363,666.68905571442,92.2005302462466,14.345604487018,0.0989647713169888,0,0.994803382831243
240,73,1.06183556181444,689.083379844652,93.5535482435622,14.0619902158459,0.0995563298044789,0,0.995184461770784
240,74,1.05784055710001,715.649480943743,99.4152256555832,14.6407691721027,0.0998982387545227,0,0.995197698198433
240,75,1.05154614726413,744.941916118781,103.698550031624,15.5288786421362,0.0999012610031738,0,0.995302908792766
240,76,1.04605754211135,770.775769925507,108.157892000378,15.616762503759,0.0986627958068214,0,0.995302925207077
240,77,1.04285632951171,798.352963443101,110.752810987135,15.6335523902021,0.0975931622029582,0,0.995435660277656
240,78,1.03914530229911,826.997458766663,113.363470085718,16.2843884216013,0.0970179846246464,0,0.995650572693908
240,79,1.03482118161237,855.253816343458,117.524531714285,16.820939677913,0.0965063133585958,0,0.996109150362144
240,80,1.03084579533085,879.90684638601,120.413639524799,16.8855606736362,0.0959069620729293,0,0.996344850417887
240,81,1.02525409692695,910.753753110361,119.627517930526,16.5343520976619,0.0958669251303768,0,0.996578534963602
240,82,1.02176565507143,932.645976201689,122.663136717145,17.2985880530271,0.0932412481195238,0,0.99666581321616
240,83,1.01610739467588,961.85016257655,127.002452428507,18.0195011976735,0.0923646014928746,0,0.996809973966935
240,84,1.01259786659602,987.51870023243,129.105689816162,18.1147936708572,0.091584013474962,0,0.997183411400944
240,85,1.00817627214031,1037.58176427108,130.58063854133,18.4046083929289,0.090706716425137,0,0.997239936045026
240,86,1.00320753367714,1073.94431695326,137.289995722224,19.0626625848024,0.0908345272378915,0,0.997420508979525
240,87,0.997083441637662,1111.65466742712,136.527071335869,18.9908806412436,0.0907945039801104,0,0.99758087617564
240,88,0.992838435400563,1145.51738551315,136.40419420115,19.5683394218295,0.0893600339248411,0,0.997747049318137
240,89,0.989009916815206,1173.09191872146,151.68576123442,21.1972903894002,0.0886502221443905,0,0.998030110304833
240,90,0.983148927654184,1204.92157631522,153.757049786375,21.6882529893792,0.0867158696155712,0,0.998168855956182
240,91,0.978324674433382,1245.36272102545,164.159000565892,23.2566946741648,0.0849756980885003,0,0.998452707500073
240,92,0.97253453534655,1276.82238802082,167.93572309877,23.0758169787337,0.0830040642126943,0,0.998611939467942
240,93,0.966960960593385,1317.36290634955,166.143136043897,23.0586668751527,0.0812078068158112,0,0.998788710445238
240,94,0.959606194639227,1366.03006796927,170.9142730243,24.1761945269928,0.0789283043357041,0,0.998917885761482
240,95,0.953261054402833,1413.35924617555,171.032425078482,23.8016001592124,0.077054825175334,0,0.999041889831302
240,96,0.948892388808477,1445.58626382794,183.753122507822,25.7310635651025,0.0748995696607496,0,0.99918553447952
240,97,0.94498628368081,1485.27048472161,193.04968496004,26.6477819475215,0.0706460192075657,0,0.999286845030411
240,98,0.935994250198008,1546.16014853189,197.681622470208,28.5150250642233,0.0663817237448952,0,0.999376223391084
240,99,0.930237845264085,1604.88855248783,198.38523332477,29.0563065515408,0.0624442360453014,0,0.999490748322777
240,100,0.92310214045864,1645.97653854379,207.397447975018,30.2878369919682,0.057465199404097,0,0.999593682656292
240,101,0.9159052104895,1682.53206215103,218.157493041698,32.5449276803587,0.0502006355202266,0,0.999720311646176
240,102,0.908295684603971,1740.29182240552,225.063924680813,32.8904381873363,0.0409269852868371,0,0.999864650919879
240,103,0.900753628460743,1783.81735743206,232.723589342096,35.3735079644592,0.0295249514673975,0,0.999957648226875
240,104,0.89255968976533,1837.79313312792,232.030451292623,34.9319695124246,0.016718054128126,0,0.999994100167152
